Sheet_nb;Date;Time;Species;Nb_feeding;Nb_active;Nb_inactive;Nb_OOS;Total_ind;Enclosure_status;Zoo_status;Lockdown
178;09/12/2020;16:00;Reticulated python;;0;0;1;1;Open;Open;2
177;09/12/2020;14:00;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
178;09/12/2020;16:00;Snake-neck turtle (WEST);;0;0;1;1;Open;Open;2
177;09/12/2020;14:00;Spiny hill turtle;;0;0;2;2;Open;Open;2
178;09/12/2020;16:00;Spiny hill turtle;;0;1;1;2;Open;Open;2
177;09/12/2020;14:00;Taipans;;0;2;0;2;Open;Open;2
178;09/12/2020;16:00;Taipans;;0;0;2;2;Open;Open;2
177;09/12/2020;14:00;Telfair skink;;0;3;1;4;Open;Open;2
178;09/12/2020;16:00;Telfair skink;;0;3;1;4;Open;Open;2
177;09/12/2020;14:00;Tokay gecko ;;0;0;3;3;Open;Open;2
178;09/12/2020;16:00;Tokay gecko ;;0;0;3;3;Open;Open;2
178;10/12/2020;08:30;Beaded lizard;;0;1;2;3;Open;Open;2
179;10/12/2020;14:00;Beaded lizard;;0;2;1;3;Open;Open;2
178;10/12/2020;08:30;Blue tree monitor ;;0;0;1;1;Open;Open;2
179;10/12/2020;14:00;Blue tree monitor ;;0;1;0;1;Open;Open;2
178;10/12/2020;08:30;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
179;10/12/2020;14:00;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
178;10/12/2020;08:30;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
179;10/12/2020;14:00;Galapagos tortoise - adult;;1;2;0;3;Open;Open;2
178;10/12/2020;08:30;Gidgee skink;;1;4;7;12;Open;Open;2
179;10/12/2020;14:00;Gidgee skink;;1;9;2;12;Open;Open;2
178;10/12/2020;08:30;Jungle carpet python;;0;1;1;2;Open;Open;2
179;10/12/2020;14:00;Jungle carpet python;;0;2;0;2;Open;Open;2
178;10/12/2020;08:30;King cobra;;0;1;0;1;Open;Open;2
179;10/12/2020;14:00;King cobra;;0;1;0;1;Open;Open;2
178;10/12/2020;08:30;Komodo dragon;;0;1;0;1;Open;Open;2
179;10/12/2020;14:00;Komodo dragon;;0;1;0;1;Open;Open;2
178;10/12/2020;08:30;Milksnake;;0;1;0;1;Open;Open;2
179;10/12/2020;14:00;Milksnake;;0;0;1;1;Open;Open;2
178;10/12/2020;08:30;Reticulated python;;0;0;1;1;Open;Open;2
179;10/12/2020;14:00;Reticulated python;;0;0;1;1;Open;Open;2
178;10/12/2020;08:30;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
179;10/12/2020;14:00;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
178;10/12/2020;08:30;Spiny hill turtle;;0;1;1;2;Open;Open;2
179;10/12/2020;14:00;Spiny hill turtle;;0;1;1;2;Open;Open;2
178;10/12/2020;08:30;Taipans;;0;1;1;2;Open;Open;2
179;10/12/2020;14:00;Taipans;;0;2;0;2;Open;Open;2
178;10/12/2020;08:30;Telfair skink;;1;1;2;4;Open;Open;2
179;10/12/2020;14:00;Telfair skink;;1;1;2;4;Open;Open;2
178;10/12/2020;08:30;Tokay gecko ;;0;1;2;3;Open;Open;2
179;10/12/2020;14:00;Tokay gecko ;;0;0;3;3;Open;Open;2
179;11/12/2020;09:00;Beaded lizard;;0;2;1;3;Open;Open;2
180;11/12/2020;13:10;Beaded lizard;;0;2;1;3;Open;Open;2
180;11/12/2020;16:00;Beaded lizard;;0;2;1;3;Open;Open;2
179;11/12/2020;09:00;Blue tree monitor ;;0;1;0;1;Open;Open;2
180;11/12/2020;13:10;Blue tree monitor ;;0;1;0;1;Open;Open;2
180;11/12/2020;16:00;Blue tree monitor ;;0;1;0;1;Open;Open;2
179;11/12/2020;09:00;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
180;11/12/2020;13:10;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
180;11/12/2020;16:00;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
179;11/12/2020;09:00;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
180;11/12/2020;13:10;Galapagos tortoise - adult;;1;2;0;3;Open;Open;2
180;11/12/2020;16:00;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
179;11/12/2020;09:00;Gidgee skink;;1;3;8;12;Open;Open;2
180;11/12/2020;13:10;Gidgee skink;;1;9;2;12;Open;Open;2
180;11/12/2020;16:00;Gidgee skink;;1;11;0;12;Open;Open;2
179;11/12/2020;09:00;Jungle carpet python;;0;2;0;2;Open;Open;2
180;11/12/2020;13:10;Jungle carpet python;;0;2;0;2;Open;Open;2
180;11/12/2020;16:00;Jungle carpet python;;0;2;0;2;Open;Open;2
179;11/12/2020;09:00;King cobra;;0;1;0;1;Open;Open;2
180;11/12/2020;13:10;King cobra;;0;1;0;1;Open;Open;2
180;11/12/2020;16:00;King cobra;;0;1;0;1;Open;Open;2
179;11/12/2020;09:00;Komodo dragon;;1;0;0;1;Open;Open;2
180;11/12/2020;13:10;Komodo dragon;;0;1;0;1;Open;Open;2
180;11/12/2020;16:00;Komodo dragon;;0;1;0;1;Open;Open;2
180;11/12/2020;13:10;Milksnake;;1;0;0;1;Open;Open;2
180;11/12/2020;16:00;Milksnake;;0;1;0;1;Open;Open;2
179;11/12/2020;09:00;Reticulated python;;0;0;1;1;Open;Open;2
180;11/12/2020;13:10;Reticulated python;;0;0;1;1;Open;Open;2
180;11/12/2020;16:00;Reticulated python;;0;0;1;1;Open;Open;2
179;11/12/2020;09:00;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
180;11/12/2020;13:10;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
180;11/12/2020;16:00;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
179;11/12/2020;09:00;Spiny hill turtle;;0;1;1;2;Open;Open;2
180;11/12/2020;13:10;Spiny hill turtle;;0;0;2;2;Open;Open;2
180;11/12/2020;16:00;Spiny hill turtle;;0;1;1;2;Open;Open;2
179;11/12/2020;09:00;Taipans;;0;2;0;2;Open;Open;2
180;11/12/2020;13:10;Taipans;;0;1;1;2;Open;Open;2
180;11/12/2020;16:00;Taipans;;0;1;1;2;Open;Open;2
179;11/12/2020;09:00;Telfair skink;;1;0;3;4;Open;Open;2
180;11/12/2020;13:10;Telfair skink;;0;1;3;4;Open;Open;2
180;11/12/2020;16:00;Telfair skink;;0;1;3;4;Open;Open;2
179;11/12/2020;09:00;Tokay gecko ;;0;0;3;3;Open;Open;2
180;11/12/2020;13:10;Tokay gecko ;;0;1;2;3;Open;Open;2
180;11/12/2020;16:00;Tokay gecko ;;0;0;3;3;Open;Open;2
181;12/12/2020;08:45;Beaded lizard;;0;2;1;3;Open;Open;2
182;12/12/2020;09:00;Beaded lizard;;0;2;1;3;Open;Open;2
181;12/12/2020;13:05;Beaded lizard;;0;2;1;3;Open;Open;2
181;12/12/2020;08:45;Blue tree monitor ;;0;1;0;1;Open;Open;2
182;12/12/2020;09:00;Blue tree monitor ;;0;1;0;1;Open;Open;2
181;12/12/2020;13:05;Blue tree monitor ;;0;1;0;1;Open;Open;2
181;12/12/2020;08:45;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
182;12/12/2020;09:00;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
181;12/12/2020;13:05;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
181;12/12/2020;08:45;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
182;12/12/2020;09:00;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
181;12/12/2020;13:05;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
181;12/12/2020;08:45;Gidgee skink;;0;8;4;12;Open;Open;2
182;12/12/2020;09:00;Gidgee skink;;0;11;1;12;Open;Open;2
181;12/12/2020;13:05;Gidgee skink;;1;10;1;12;Open;Open;2
181;12/12/2020;08:45;Jungle carpet python;;0;2;0;2;Open;Open;2
182;12/12/2020;09:00;Jungle carpet python;;0;2;0;2;Open;Open;2
181;12/12/2020;13:05;Jungle carpet python;;0;2;0;2;Open;Open;2
181;12/12/2020;08:45;King cobra;;1;0;0;1;Open;Open;2
182;12/12/2020;09:00;King cobra;;0;1;0;1;Open;Open;2
181;12/12/2020;13:05;King cobra;;0;1;0;1;Open;Open;2
181;12/12/2020;08:45;Komodo dragon;;0;1;0;1;Open;Open;2
182;12/12/2020;09:00;Komodo dragon;;0;1;0;1;Open;Open;2
181;12/12/2020;13:05;Komodo dragon;;0;1;0;1;Open;Open;2
181;12/12/2020;08:45;Milksnake;;0;0;1;1;Open;Open;2
182;12/12/2020;09:00;Milksnake;;1;0;0;1;Open;Open;2
181;12/12/2020;13:05;Milksnake;;0;0;1;1;Open;Open;2
181;12/12/2020;08:45;Reticulated python;;0;0;1;1;Open;Open;2
182;12/12/2020;09:00;Reticulated python;;0;0;1;1;Open;Open;2
181;12/12/2020;13:05;Reticulated python;;0;0;1;1;Open;Open;2
181;12/12/2020;08:45;Snake-neck turtle (WEST);;0;0;1;1;Open;Open;2
182;12/12/2020;09:00;Snake-neck turtle (WEST);;0;1;0;1;Open;Open;2
181;12/12/2020;13:05;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
181;12/12/2020;08:45;Spiny hill turtle;;0;0;2;2;Open;Open;2
182;12/12/2020;09:00;Spiny hill turtle;;0;1;1;2;Open;Open;2
181;12/12/2020;13:05;Spiny hill turtle;;0;0;2;2;Open;Open;2
181;12/12/2020;08:45;Taipans;;1;1;0;2;Open;Open;2
182;12/12/2020;09:00;Taipans;;0;2;0;2;Open;Open;2
181;12/12/2020;13:05;Taipans;;0;1;1;2;Open;Open;2
181;12/12/2020;08:45;Telfair skink;;0;2;2;4;Open;Open;2
182;12/12/2020;09:00;Telfair skink;;1;1;2;4;Open;Open;2
181;12/12/2020;13:05;Telfair skink;;0;2;2;4;Open;Open;2
181;12/12/2020;08:45;Tokay gecko ;;0;0;3;3;Open;Open;2
182;12/12/2020;09:00;Tokay gecko ;;0;0;3;3;Open;Open;2
181;12/12/2020;13:05;Tokay gecko ;;0;0;3;3;Open;Open;2
182;13/12/2020;08:30;Beaded lizard;;0;2;1;3;Open;Open;2
183;13/12/2020;13:15;Beaded lizard;;0;1;2;3;Open;Open;2
183;13/12/2020;16:00;Beaded lizard;;0;1;2;3;Open;Open;2
182;13/12/2020;08:30;Blue tree monitor ;;0;1;0;1;Open;Open;2
183;13/12/2020;13:15;Blue tree monitor ;;0;1;0;1;Open;Open;2
183;13/12/2020;16:00;Blue tree monitor ;;0;1;0;1;Open;Open;2
182;13/12/2020;08:30;Chinese crocodile lizard;;0;0;2;2;Open;Open;2
183;13/12/2020;13:15;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
183;13/12/2020;16:00;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
182;13/12/2020;08:30;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
183;13/12/2020;13:15;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
183;13/12/2020;16:00;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
182;13/12/2020;08:30;Gidgee skink;;0;3;9;12;Open;Open;2
183;13/12/2020;13:15;Gidgee skink;;0;12;0;12;Open;Open;2
183;13/12/2020;16:00;Gidgee skink;;0;10;2;12;Open;Open;2
182;13/12/2020;08:30;Jungle carpet python;;0;2;0;2;Open;Open;2
183;13/12/2020;13:15;Jungle carpet python;;0;1;1;2;Open;Open;2
183;13/12/2020;16:00;Jungle carpet python;;0;2;0;2;Open;Open;2
182;13/12/2020;08:30;King cobra;;0;1;0;1;Open;Open;2
183;13/12/2020;13:15;King cobra;;0;1;0;1;Open;Open;2
183;13/12/2020;16:00;King cobra;;0;1;0;1;Open;Open;2
182;13/12/2020;08:30;Komodo dragon;;0;1;0;1;Open;Open;2
183;13/12/2020;13:15;Komodo dragon;;0;1;0;1;Open;Open;2
183;13/12/2020;16:00;Komodo dragon;;0;1;0;1;Open;Open;2
182;13/12/2020;08:30;Milksnake;;0;0;1;1;Open;Open;2
183;13/12/2020;13:15;Milksnake;;0;0;1;1;Open;Open;2
183;13/12/2020;16:00;Milksnake;;1;0;0;1;Open;Open;2
182;13/12/2020;08:30;Reticulated python;;0;0;1;1;Open;Open;2
183;13/12/2020;13:15;Reticulated python;;0;0;1;1;Open;Open;2
183;13/12/2020;16:00;Reticulated python;;0;0;1;1;Open;Open;2
182;13/12/2020;08:30;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
183;13/12/2020;13:15;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
183;13/12/2020;16:00;Snake-neck turtle (WEST);;0;1;0;1;Open;Open;2
182;13/12/2020;08:30;Spiny hill turtle;;0;0;2;2;Open;Open;2
183;13/12/2020;13:15;Spiny hill turtle;;0;0;2;2;Open;Open;2
183;13/12/2020;16:00;Spiny hill turtle;;0;1;1;2;Open;Open;2
182;13/12/2020;08:30;Taipans;;0;2;0;2;Open;Open;2
183;13/12/2020;13:15;Taipans;;0;2;0;2;Open;Open;2
183;13/12/2020;16:00;Taipans;;0;2;0;2;Open;Open;2
182;13/12/2020;08:30;Telfair skink;;0;3;1;4;Open;Open;2
183;13/12/2020;13:15;Telfair skink;;0;3;1;4;Open;Open;2
183;13/12/2020;16:00;Telfair skink;;1;2;1;4;Open;Open;2
182;13/12/2020;08:30;Tokay gecko ;;0;0;3;3;Open;Open;2
183;13/12/2020;13:15;Tokay gecko ;;0;1;2;3;Open;Open;2
183;13/12/2020;16:00;Tokay gecko ;;0;0;3;3;Open;Open;2
184;14/12/2020;09:15;Beaded lizard;;0;1;2;3;Open;Open;2
184;14/12/2020;13:30;Beaded lizard;;0;2;1;3;Open;Open;2
185;14/12/2020;16:00;Beaded lizard;;0;2;1;3;Open;Open;2
184;14/12/2020;09:15;Blue tree monitor ;;0;1;0;1;Open;Open;2
184;14/12/2020;13:30;Blue tree monitor ;;0;1;0;1;Open;Open;2
185;14/12/2020;16:00;Blue tree monitor ;;1;0;0;1;Open;Open;2
184;14/12/2020;09:15;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
184;14/12/2020;13:30;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
185;14/12/2020;16:00;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
184;14/12/2020;09:15;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
184;14/12/2020;13:30;Galapagos tortoise - adult;;1;2;0;3;Open;Open;2
184;14/12/2020;09:15;Gidgee skink;;0;7;5;12;Open;Open;2
184;14/12/2020;13:30;Gidgee skink;;0;8;4;12;Open;Open;2
185;14/12/2020;16:00;Gidgee skink;;0;9;3;12;Open;Open;2
184;14/12/2020;09:15;Jungle carpet python;;0;1;1;2;Open;Open;2
184;14/12/2020;13:30;Jungle carpet python;;0;2;0;2;Open;Open;2
185;14/12/2020;16:00;Jungle carpet python;;0;1;1;2;Open;Open;2
184;14/12/2020;09:15;King cobra;;0;1;0;1;Open;Open;2
184;14/12/2020;13:30;King cobra;;0;1;0;1;Open;Open;2
185;14/12/2020;16:00;King cobra;;0;1;0;1;Open;Open;2
184;14/12/2020;09:15;Komodo dragon;;0;1;0;1;Open;Open;2
184;14/12/2020;13:30;Komodo dragon;;0;1;0;1;Open;Open;2
184;14/12/2020;09:15;Milksnake;;0;0;1;1;Open;Open;2
184;14/12/2020;13:30;Milksnake;;0;0;1;1;Open;Open;2
185;14/12/2020;16:00;Milksnake;;0;0;1;1;Open;Open;2
184;14/12/2020;09:15;Reticulated python;;0;1;0;1;Open;Open;2
184;14/12/2020;13:30;Reticulated python;;0;1;0;1;Open;Open;2
185;14/12/2020;16:00;Reticulated python;;0;1;0;1;Open;Open;2
184;14/12/2020;09:15;Snake-neck turtle (WEST);;0;1;0;1;Open;Open;2
184;14/12/2020;13:30;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
185;14/12/2020;16:00;Snake-neck turtle (WEST);;0;0;1;1;Open;Open;2
184;14/12/2020;09:15;Spiny hill turtle;;0;0;2;2;Open;Open;2
184;14/12/2020;13:30;Spiny hill turtle;;0;0;2;2;Open;Open;2
185;14/12/2020;16:00;Spiny hill turtle;;0;0;2;2;Open;Open;2
184;14/12/2020;09:15;Taipans;;1;1;0;2;Open;Open;2
184;14/12/2020;13:30;Taipans;;0;2;0;2;Open;Open;2
185;14/12/2020;16:00;Taipans;;0;2;0;2;Open;Open;2
184;14/12/2020;09:15;Telfair skink;;0;3;1;4;Open;Open;2
184;14/12/2020;13:30;Telfair skink;;0;1;3;4;Open;Open;2
185;14/12/2020;16:00;Telfair skink;;0;1;3;4;Open;Open;2
184;14/12/2020;09:15;Tokay gecko ;;0;0;3;3;Open;Open;2
184;14/12/2020;13:30;Tokay gecko ;;0;0;3;3;Open;Open;2
185;14/12/2020;16:00;Tokay gecko ;;0;1;2;3;Open;Open;2
185;15/12/2020;09:00;Beaded lizard;;0;2;1;3;Open;Open;2
186;15/12/2020;14:40;Beaded lizard;;1;2;0;3;Open;Open;2
185;15/12/2020;09:00;Blue tree monitor ;;0;1;0;1;Open;Open;2
186;15/12/2020;14:40;Blue tree monitor ;;1;0;0;1;Open;Open;2
185;15/12/2020;09:00;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
186;15/12/2020;14:40;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
185;15/12/2020;09:00;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
186;15/12/2020;14:40;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
185;15/12/2020;09:00;Gidgee skink;;0;11;1;12;Open;Open;2
186;15/12/2020;14:40;Gidgee skink;;0;10;2;12;Open;Open;2
185;15/12/2020;09:00;Jungle carpet python;;0;2;0;2;Open;Open;2
186;15/12/2020;14:40;Jungle carpet python;;0;2;0;2;Open;Open;2
185;15/12/2020;09:00;King cobra;;0;1;0;1;Open;Open;2
186;15/12/2020;14:40;King cobra;;0;1;0;1;Open;Open;2
185;15/12/2020;09:00;Komodo dragon;;1;0;0;1;Open;Open;2
186;15/12/2020;14:40;Komodo dragon;;1;0;0;1;Open;Open;2
185;15/12/2020;09:00;Milksnake;;0;1;0;1;Open;Open;2
186;15/12/2020;14:40;Milksnake;;0;0;1;1;Open;Open;2
185;15/12/2020;09:00;Reticulated python;;0;0;1;1;Open;Open;2
186;15/12/2020;14:40;Reticulated python;;0;0;1;1;Open;Open;2
185;15/12/2020;09:00;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
186;15/12/2020;14:40;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
185;15/12/2020;09:00;Spiny hill turtle;;0;2;0;2;Open;Open;2
186;15/12/2020;14:40;Spiny hill turtle;;0;0;2;2;Open;Open;2
185;15/12/2020;09:00;Taipans;;0;2;0;2;Open;Open;2
186;15/12/2020;14:40;Taipans;;0;2;0;2;Open;Open;2
185;15/12/2020;09:00;Telfair skink;;1;3;0;4;Open;Open;2
186;15/12/2020;14:40;Telfair skink;;1;1;2;4;Open;Open;2
185;15/12/2020;09:00;Tokay gecko ;;0;0;3;3;Open;Open;2
186;15/12/2020;14:40;Tokay gecko ;;0;0;3;3;Open;Open;2
186;16/12/2020;09:00;Beaded lizard;;0;2;1;3;Open;Open;2
187;16/12/2020;09:00;Beaded lizard;;0;3;0;3;Open;Open;2
187;16/12/2020;13:00;Beaded lizard;;0;2;1;3;Open;Open;2
186;16/12/2020;09:00;Blue tree monitor ;;1;0;0;1;Open;Open;2
187;16/12/2020;09:00;Blue tree monitor ;;0;1;0;1;Open;Open;2
187;16/12/2020;13:00;Blue tree monitor ;;0;1;0;1;Open;Open;2
186;16/12/2020;09:00;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
187;16/12/2020;09:00;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
187;16/12/2020;13:00;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
186;16/12/2020;09:00;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
187;16/12/2020;09:00;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
187;16/12/2020;13:00;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
186;16/12/2020;09:00;Gidgee skink;;0;9;3;12;Open;Open;2
187;16/12/2020;09:00;Gidgee skink;;4;6;2;12;Open;Open;2
187;16/12/2020;13:00;Gidgee skink;;0;9;3;12;Open;Open;2
186;16/12/2020;09:00;Jungle carpet python;;1;1;0;2;Open;Open;2
187;16/12/2020;09:00;Jungle carpet python;;0;2;0;2;Open;Open;2
187;16/12/2020;13:00;Jungle carpet python;;0;1;1;2;Open;Open;2
186;16/12/2020;09:00;King cobra;;0;1;0;1;Open;Open;2
187;16/12/2020;09:00;King cobra;;1;0;0;1;Open;Open;2
187;16/12/2020;13:00;King cobra;;0;1;0;1;Open;Open;2
186;16/12/2020;09:00;Komodo dragon;;0;1;0;1;Open;Open;2
187;16/12/2020;09:00;Komodo dragon;;0;1;0;1;Open;Open;2
187;16/12/2020;13:00;Komodo dragon;;0;1;0;1;Open;Open;2
186;16/12/2020;09:00;Milksnake;;0;0;1;1;Open;Open;2
187;16/12/2020;09:00;Milksnake;;1;0;0;1;Open;Open;2
187;16/12/2020;13:00;Milksnake;;0;1;0;1;Open;Open;2
186;16/12/2020;09:00;Reticulated python;;1;0;0;1;Open;Open;2
187;16/12/2020;09:00;Reticulated python;;0;0;1;1;Open;Open;2
187;16/12/2020;13:00;Reticulated python;;0;1;0;1;Open;Open;2
186;16/12/2020;09:00;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
187;16/12/2020;09:00;Snake-neck turtle (WEST);;0;1;0;1;Open;Open;2
187;16/12/2020;13:00;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
186;16/12/2020;09:00;Spiny hill turtle;;0;0;2;2;Open;Open;2
187;16/12/2020;09:00;Spiny hill turtle;;0;1;1;2;Open;Open;2
187;16/12/2020;13:00;Spiny hill turtle;;0;0;2;2;Open;Open;2
186;16/12/2020;09:00;Taipans;;0;0;2;2;Open;Open;2
187;16/12/2020;09:00;Taipans;;1;1;0;2;Open;Open;2
187;16/12/2020;13:00;Taipans;;0;2;0;2;Open;Open;2
186;16/12/2020;09:00;Telfair skink;;0;2;2;4;Open;Open;2
187;16/12/2020;09:00;Telfair skink;;0;2;2;4;Open;Open;2
187;16/12/2020;13:00;Telfair skink;;0;1;3;4;Open;Open;2
186;16/12/2020;09:00;Tokay gecko ;;0;0;3;3;Open;Open;2
187;16/12/2020;09:00;Tokay gecko ;;0;0;3;3;Open;Open;2
187;16/12/2020;13:00;Tokay gecko ;;0;2;1;3;Open;Open;2
188;17/12/2020;09:00;Beaded lizard;;0;3;0;3;Open;Open;2
188;17/12/2020;13:07;Beaded lizard;;0;2;1;3;Open;Open;2
188;17/12/2020;09:00;Blue tree monitor ;;0;1;0;1;Open;Open;2
188;17/12/2020;13:07;Blue tree monitor ;;0;1;0;1;Open;Open;2
188;17/12/2020;09:00;Chinese crocodile lizard;;0;2;0;2;Open;Open;2
188;17/12/2020;13:07;Chinese crocodile lizard;;0;1;1;2;Open;Open;2
188;17/12/2020;09:00;Galapagos tortoise - adult;;2;1;0;3;Open;Open;2
188;17/12/2020;13:07;Galapagos tortoise - adult;;0;3;0;3;Open;Open;2
188;17/12/2020;09:00;Gidgee skink;;0;7;5;12;Open;Open;2
188;17/12/2020;13:07;Gidgee skink;;2;9;1;12;Open;Open;2
188;17/12/2020;09:00;Jungle carpet python;;0;2;0;2;Open;Open;2
188;17/12/2020;13:07;Jungle carpet python;;0;2;0;2;Open;Open;2
188;17/12/2020;09:00;King cobra;;0;1;0;1;Open;Open;2
188;17/12/2020;13:07;King cobra;;0;0;1;1;Open;Open;2
188;17/12/2020;09:00;Komodo dragon;;1;0;0;1;Open;Open;2
188;17/12/2020;13:07;Komodo dragon;;0;1;0;1;Open;Open;2
188;17/12/2020;09:00;Milksnake;;0;1;0;1;Open;Open;2
188;17/12/2020;13:07;Milksnake;;0;1;0;1;Open;Open;2
188;17/12/2020;09:00;Reticulated python;;0;0;1;1;Open;Open;2
188;17/12/2020;13:07;Reticulated python;;0;1;0;1;Open;Open;2
188;17/12/2020;09:00;Snake-neck turtle (WEST);;1;0;0;1;Open;Open;2
188;17/12/2020;13:07;Snake-neck turtle (WEST);;0;0;1;1;Open;Open;2
188;17/12/2020;09:00;Spiny hill turtle;;0;1;1;2;Open;Open;2
188;17/12/2020;13:07;Spiny hill turtle;;0;0;2;2;Open;Open;2
188;17/12/2020;09:00;Taipans;;1;1;0;2;Open;Open;2
188;17/12/2020;13:07;Taipans;;0;2;0;2;Open;Open;2
188;17/12/2020;09:00;Telfair skink;;0;3;1;4;Open;Open;2
188;17/12/2020;13:07;Telfair skink;;0;1;3;4;Open;Open;2
188;17/12/2020;09:00;Tokay gecko ;;0;1;2;3;Open;Open;2
188;17/12/2020;13:07;Tokay gecko ;;0;1;2;3;Open;Open;2
